key,rank
penali,62390
pencalang,62390
pengobaran,62390
pindapata,62390
ragam santai,62390
rakap,62390
renggam,62390
rumah tanam,62390
silabis,62390
skrub,62390
sopi-sopi,62390
sudah masuk angin,62390
sumanda,62390
sumohai,62390
takrim,62390
tekanan kondensasi,62390
tengah empat,62390
terantai,62390
terapi olahraga,62390
terberkahi,62390
terjustifikasi,62390
terlarutkan,62390
tertelentang,62390
toulour,62390
tuan hamba,62390
tukun,62390
tunjul,62390
turun mandi,62390
ula-ula,62390
verba bantu,62390
waliullah,62390
wewarah,62390
advisori,62494
agronom,62494
amatirisme,62494
amilograf,62494
anak tekak,62494
bajas,62494
batu endapan,62494
bayi makrosomia,62494
bedegong,62494
beramin,62494
berasak,62494
berbalapan,62494
beria-ria,62494
berkeriapan,62494
berkoefisien,62494
biadi,62494
bular,62494
cacing kalung,62494
cucuk lampah,62494
dinding sekat,62494
dwilingga,62494
dwiminggu,62494
efek bunyi,62494
einsteinium,62494
eksplikasi,62494
ekspresivitas,62494
elet,62494
erotisisme,62494
genap bulan(nya),62494
golakan,62494
hitung punya,62494
jaringan area luas,62494
jukut ares,62494
kapal bendera,62494
kekikukan,62494
kemilikan,62494
kepala air,62494
kepengapan,62494
kepuitisan,62494
kepujian,62494
kerangga,62494
kibir,62494
kromofob,62494
kue delapan jam,62494
lepok,62494
likuida,62494
linuhung,62494
loyak,62494
mahrib,62494
makroglosia,62494
mati akal,62494
memajankan,62494
mematuk-matuk,62494
memojok,62494
memustahilkan,62494
menanggung rindu,62494
mencos,62494
mengalengkan,62494
mengurus buku,62494
menyemuti,62494
menyorakkan,62494
menyupervisi,62494
meridai,62494
merongos,62494
merserisasi,62494
merunyamkan,62494
metari,62494
monyet belanda,62494
netralis,62494
ngalaksa,62494
nuselus,62494
pakan olahan,62494
pascasidang,62494
penindik,62494
penziarahan,62494
polemik sastra,62494
preliminer,62494
rencengan,62494
rereng,62494
rinologi,62494
rumah kancing,62494
rumah pasung,62494
sebasah,62494
selompret,62494
semantik leksikal,62494
senti-,62494
set tambahan,62494
silang ganda,62494
simaung,62494
tahi angin,62494
teater tubuh,62494
teji,62494
telakan,62494
terabai,62494
termutakhirkan,62494
transfer negatif,62494
tulang rawan elastis,62494
upawasa,62494
urinoar,62494
vokatif,62494
-sentris,62594
abone,62594
adem ati,62594
akar napas,62594
angkola-mandailing,62594
artikula,62594
bajing tanah,62594
balio,62594
bantalan jarum,62594
barometer aneroid,62594
bersembah,62594
bersetelan,62594
borokan,62594
diet praktis,62594
dustur,62594
geluduk,62594
gol emas,62594
halaman kiri,62594
hutan boreal,62594
ilmu kewarganegaraan,62594
ilmu tata negara,62594
kabut radiasi,62594
keberbagaian,62594
kena-mengena,62594
kerangas,62594
ketombe kering,62594
kilobit per detik,62594
kimigayo,62594
komisi dagang,62594
lagu puji-pujian,62594
light amplification by stimulated emission of radiation,62594
longdres,62594
mahah,62594
majir,62594
mandil,62594
matine,62594
megasporofil,62594
menakik,62594
mengataskan,62594
mentua,62594
menyelonjorkan,62594
merumpun,62594
nyamur,62594
paku sekrup,62594
pangur,62594
pasgat,62594
pelembapan,62594
pendarasan,62594
penyemiran,62594
penyentuhan,62594
penyidangan,62594
peridi,62594
petirahan,62594
pipir,62594
polang,62594
puntal,62594
rambusa,62594
reaksi sirkular,62594
reumatisme,62594
rugi tenaga,62594
sambal goang,62594
seksomnia,62594
semen perekat,62594
septet,62594
sidang jumat,62594
sirih hutan,62594
sivilisasi,62594
sluman slumun slamet,62594
solfeggio,62594
taman dinding,62594
tampak-tampak,62594
tapak perkemahan,62594
tegak-tegak,62594
termarginal,62594
tur studi,62594
udang satang,62594
umpetan,62594
usku,62594
"vox populi, vox dei",62594
waring wera wanua,62594
wraspati,62594
abaksial,62675
air rasa,62675
alotropi,62675
bagul,62675
bahasa hidup,62675
barang besi,62675
bedinde,62675
berbini,62675
beriang,62675
bermastautin,62675
bersentuh,62675
bipolaritas,62675
biru malam,62675
boano,62675
bogol,62675
bola mandi,62675
caturwarga,62675
cupit,62675
danau vulkanis,62675
delusif,62675
determinisme ekonomi,62675
epigenesis,62675
etnologis,62675
gas karbit,62675
gelembung properti,62675
gerecok,62675
heliograf,62675
hidrofoil,62675
hipotesis operasional,62675
jenat,62675
jengit,62675
jingo,62675
kalalah,62675
kebijakan gizi,62675
kemucing,62675
kencung,62675
keprigelan,62675
keseronokan,62675
ketercerabutan,62675
kewanita-wanitaan,62675
kolam induk,62675
koloni rayap,62675
lampoi,62675
lanturan,62675
lengkok,62675
lensa progresif,62675
letis,62675
majalah keluarga,62675
meleraikan,62675
mendakwakan,62675
mengap-mengap,62675
mengepak-ngepakkan,62675
mengeritingkan,62675
mengeteng,62675
menggiriskan,62675
nautikal,62675
pankreatektomi,62675
panteon,62675
patirasa,62675
pencarian visual,62675
pendidikan massa,62675
penggema,62675
penimba,62675
perogol,62675
produktivitas sekunder,62675
racak,62675
rogok,62675
rumah kuning,62675
rurut,62675
sekoi,62675
sesuka-suka,62675
sesusuan,62675
sfingolipid,62675
sigulai,62675
sinar monokromatik,62675
sirih sekapur,62675
tempik sorak,62675
tolak tarik,62675
tulban,62675
uanda,62675
yunta,62675
abreaksi,62756
agroinput,62756
alat senjata,62756
ambuh,62756
anak bulu,62756
apopleksi,62756
askriptif,62756
berglasir,62756
bertelekan,62756
beruang hitam asia,62756
bongkong,62756
bukti politik,62756
bursa uang,62756
casus belli,62756
cocor merah,62756
congcorang,62756
dabit,62756
daerah litoral,62756
deoksidasi,62756
diplomatika,62756
elatif,62756
flegmatis,62756
gelangsar,62756
glikosid,62756
gronjong,62756
gula anggur,62756
haroa,62756
hegelianisme,62756
hulu hati,62756
ilmu dagang,62756
ilmu urai,62756
isomorf,62756
jari rimpang,62756
jenggik,62756
jerejak,62756
joting,62756
kaok,62756
kekeba,62756
kempyang,62756
korano,62756
korong kampung,62756
kredit diragukan,62756
kuldi,62756
kuman super,62756
kumus,62756
laissez passer,62756
lantam,62756
layanan penatu,62756
locok,62756
lupuh,62756
maquis,62756
maulaya,62756
meliliti,62756
memaksa-maksa,62756
membendakan,62756
memegang ekor,62756
mengarit,62756
mengebalkan,62756
mengembangkan hati,62756
mengeper,62756
menggeletak,62756
menghilir,62756
menu kombinasi,62756
moralistis,62756
negeri tirai besi,62756
nobelium,62756
onomastika,62756
pakaian sipil harian,62756
pancadarma,62756
penerkam,62756
pengalasan,62756
perengkat,62756
peski,62756
pinggang gunung,62756
rambah hutan,62756
relativisasi,62756
repis,62756
rol depan,62756
sedarum,62756
sedekap,62756
seenteng,62756
sensitivitas makanan,62756
sindrom mulut terbakar,62756
sosiolek,62756
sujen,62756
tang cucut,62756
tedas,62756
tertaksir,62756
togan,62756
transmigrasi spontan,62756
tunjangan tahunan,62756
ujian esai,62756
ular tedung,62756
unsur gramatikal,62756
weka-weka,62756
wirausaha teknologi,62756
yawi,62756
adenda,62853
andap asor,62853
anian,62853
balalaika,62853
bengkah,62853
berdiang,62853
berdus,62853
berita sepekan,62853
bermuka tebal,62853
bersara,62853
bersumbat,62853
bertiarap,62853
bertuhankan,62853
biostimulasi,62853
bulan muda,62853
cerorot,62853
cibuk,62853
dengaran,62853
desain terstruktur,62853
eksoenzim,62853
emeri,62853
enjut,62853
fastel,62853
frambos,62853
fungsi logaritmik,62853
gaing,62853
galaktose,62853
geotropisme positif,62853
istidlal,62853
kahak,62853
kancap,62853
karang-karangan,62853
karosel,62853
keblangsak,62853
ketakadilan,62853
kohu-kohu,62853
lingkaran tanaman,62853
lombar,62853
lung-lungan,62853
maki-makian,62853
mantri pasar,62853
melonjong,62853
memesonakan,62853
memperjalankan,62853
mengangka,62853
menggoleng,62853
mengipas-ngipas,62853
mengucek-ucek,62853
menyerpih,62853
meter arus,62853
mikrofis,62853
minyak avokad,62853
mosi kepercayaan,62853
nipas,62853
numismatis,62853
paku laut,62853
paramasastra,62853
penelahan,62853
pengumpat,62853
pesawat buru sergap,62853
pesta piyama,62853
pindah bola,62853
plumbago,62853
prinsip konvensi,62853
recik,62853
sageru,62853
saliwang,62853
saparatis,62853
sedisiplin,62853
sengget,62853
sesmil,62853
seterum,62853
sikat gigi listrik,62853
sirlak,62853
sosin,62853
tepurang,62853
tinggam,62853
turun ranjang,62853
zimi,62853
air masin,62932
ajar-ajar,62932
ajun inspektur polisi dua,62932
akar udara,62932
alopatrik,62932
asinkronus,62932
asketisisme,62932
atase teknis,62932
ayeng,62932
bakso tenis,62932
barotropik,62932
berdebum,62932
biaya tebusan,62932
bincangan,62932
boogie-woogie,62932
bumbu dasar putih,62932
cengkerama,62932
dangkung,62932
dedemit maya,62932
dekompres,62932
duhu,62932
ekologi ekosistem,62932
erosi lembar,62932
fenilalanina,62932
fenolase,62932
frekuensi sangat rendah,62932
gempang,62932
gerun,62932
gila uang,62932
harpis,62932
jahit tindas,62932
jipsi,62932
juru buku,62932
kaveling siap bangun,62932
kelengangan,62932
kelingsir,62932
keluron,62932
kenantan,62932
kenyit,62932
ketepel,62932
kikavser,62932
kurang terima,62932
lampes,62932
leher akar,62932
lempar martil,62932
mabna,62932
malaikat mikail,62932
masa senggang,62932
melepasi,62932
memanyunkan,62932
mempertakut,62932
mencerah,62932
menenderkan,62932
mengajuk,62932
menggali-gali,62932
menyabunkan,62932
menyamun,62932
menyukarkan,62932
menyuramkan,62932
merah lembayung,62932
mikrobisida,62932
nabatah,62932
nasabah bermasalah,62932
niagawan,62932
ortografis,62932
pakanan,62932
patrun,62932
pengode,62932
penjungkirbalikan,62932
penyetara,62932
pindah langsung,62932
pirasat,62932
pirdot,62932
provinsialisme,62932
putaran air,62932
rangkup,62932
renet,62932
renografi,62932
satuan ternak,62932
selusup,62932
sepala,62932
sigeh penguten,62932
sosiologi makro,62932
spikul,62932
sumur mati,62932
tanah ringan,62932
tanggul alam,62932
tapa pendem,62932
tapak rumah,62932
teater profesional,62932
tekanan nada,62932
transvestisme,62932
vandalistis,62932
vokabuler,62932
zoogeografi,62932
zuama,62932
air api,63028
alantoin,63028
alelokimia,63028
anak alang,63028
antropik,63028
arabes,63028
arame,63028
aranyaka,63028
arus khatulistiwa,63028
asindeton,63028
auf wiedersehen,63028
balanjo,63028
barza,63028
bergenus,63028
beri-beri basah,63028
berjunjung,63028
berlesehan,63028
bermukena,63028
bersisir,63028
bertekan,63028
bertenang,63028
bertih,63028
buluh duri,63028
cuci mobil otomatis,63028
cucing,63028
cucu adam,63028
delit,63028
desa perdikan,63028
drainase terbuka,63028
dwisatya,63028
efek fotovoltaik,63028
gandewa,63028
gasang,63028
gemebyar,63028
gerontol,63028
harimau dahan,63028
holotipe,63028
ibu kecamatan,63028
ikan keli,63028
ilep,63028
instrumen kredit,63028
jeran,63028
karkata,63028
kefakuman,63028
kekuatan mutlak,63028
kenasionalan,63028
kepencut,63028
ketua pelatih,63028
komedi baru,63028
kurikulum kegiatan,63028
langgatan,63028
linguistik historis,63028
mangiferin,63028
memantangkan,63028
memarginalisasi,63028
memersuasi,63028
memperlezat,63028
mencurah,63028
meneduhi,63028
mengakak,63028
mengeker,63028
mengimbuhi,63028
meristem ujung,63028
molton,63028
nikotinat,63028
obligasi sampah,63028
osteogenesis imperfekta,63028
palubutung,63028
pelangi bulan,63028
posesi,63028
rok asimetris,63028
satyawacana,63028
singgit,63028
spektogram,63028
surat lahir,63028
sutradara televisi,63028
svedberg,63028
takrir,63028
tali kendali,63028
tapiro,63028
teater jalanan,63028
tekis,63028
terapi rasional-emotif,63028
tersengsem,63028
terubus,63028
transkontinental,63028
trinitrotoluena,63028
tulisan cepat,63028
vigia,63028
air gravitasi,63117
alur kapal,63117
anakia,63117
andalusit,63117
angin pasat tenggara,63117
aptasi,63117
astigmatis,63117
awan pelangi,63117
bahasa induk,63117
bantal peang,63117
batu sendi,63117
berakrab-akrab,63117
beranta,63117
berbelang-belang,63117
berdapur,63117
bermanik-manik,63117
berpamrih,63117
berpangkal tolak,63117
bersutan,63117
boyak,63117
bunga tanah,63117
canggai,63117
canteng,63117
dompolan,63117
donto,63117
elevasi jalan,63117
eluvial,63117
ensefalogram,63117
gancaran,63117
gulung kertas,63117
hukum dm,63117
invois,63117
kahang,63117
kalaotoa,63117
kalmodulin,63117
keawasan,63117
kecokelat-cokelatan,63117
keenergian,63117
kelaskaran,63117
kernyut,63117
kopeling,63117
kucu,63117
kumbik,63117
"lain ladang lain belalang, lain lubuk lain ikannya",63117
leksikografis,63117
lenci,63117
lidah rakyat,63117
litak,63117
malakit,63117
mati hati,63117
melati jepang,63117
memegang batang,63117
memetikan,63117
memotongi,63117
mempergiat,63117
mengacukan,63117
mengagresi,63117
mengetwit,63117
menghampakan,63117
mengingau,63117
mengombak,63117
menjuru,63117
mikroprotein,63117
nagu,63117
orang batu,63117
organisme mikroskopik,63117
osteoporosis senilis,63117
pelambangan,63117
pembaruan sosial,63117
pemendaman,63117
pemerkaya,63117
pendesak,63117
pengamatan permukaan,63117
pengarak,63117
penggarong,63117
pengobatan nuklir,63117
pengompos,63117
penjelajahan hutan,63117
penyeteman,63117
pergosipan,63117
petrogenesis,63117
pintas jantung,63117
ponding,63117
proses bahasa,63117
raja siang,63117
rakara,63117
rerot,63117
rumah terpisah,63117
saku tempel,63117
sasakan,63117
selepe,63117
senawar,63117
siaran pedesaan,63117
sinektika,63117
sinolog,63117
sombol,63117
strukturalisasi,63117
tambah-tambahan,63117
teh kulit manggis,63117
terang jelas,63117
tes kesiapan,63117
udang peci,63117
"ada gula, ada semut",63219
aestetika,63219
akrofobia,63219
anabolik steroid,63219
anak meja,63219
antigenisitas,63219
apkiran,63219
bahaya moral,63219
belat-belit,63219
bergedel,63219
bermakmum,63219
binara,63219
bunyi letupan,63219
busuk hati,63219
cangkat,63219
celinguk,63219
diversifikasi horizontal,63219
dusin,63219
edisi kritis,63219
endapan sekunder,63219
estivasi,63219
fujur,63219
gangguan amnestik,63219
geratak,63219
gubar,63219
higroskopisitas,63219
hubungan asosiatif,63219
ihau,63219
imbesil,63219
jalur kereta api khusus,63219
jendela geser,63219
kahyangan tiga,63219
kain karet,63219
kaum mapan,63219
kecemasan berpisah,63219
kerbau perah,63219
kerunyaman,63219
kimia nuklir,63219
konkordat,63219
kornis,63219
lebuk,63219
lensa kontak sekali pakai,63219
limbubu,63219
lumpur vulkanik,63219
mahkota alam,63219
malung,63219
manerisme,63219
melaraskan,63219
meleyot,63219
mempur,63219
mengalap,63219
menghukumkan,63219
menunggalkan,63219
merangkus,63219
merawi,63219
munafikin,63219
nirbatas,63219
nyapah,63219
panier,63219
parenial,63219
pemaksaan kehamilan,63219
pembumbuan,63219
pemerata,63219
pengandung,63219
pengurus sementara,63219
perlanggaran,63219
petut,63219
pipa laut,63219
pusdikkav,63219
rampang,63219
rewan,63219
rukhsah,63219
salah buku,63219
salah tik,63219
saus cocol,63219
seelegan,63219
sekar mayang,63219
selimut elektrik,63219
sengam,63219
sepagian,63219
skodam,63219
sumur imbuhan,63219
syahadat tauhid,63219
tepa salira,63219
topdal,63219
tukai,63219
warahan,63219
wifik,63219
air kumur,63307
aliansi penerbangan,63307
anbia,63307
antihama,63307
asam linoleat terkonjugasi,63307
babancong,63307
"berakit-rakit ke hulu, berenang-renang ke tepian",63307
bersimpang jalan,63307
bobot isi tanah,63307
bontet,63307
demagogis,63307
ektotermik,63307
emaskulasi,63307
hijiki,63307
jam bursa,63307
jamis,63307
jelijih,63307
jumadilawal,63307
kacih,63307
kain rentang,63307
kealahan,63307
kepengusahaan,63307
keset handuk,63307
kia sangat,63307
kohol,63307
komisi pembinaan,63307
kompetisi sosial,63307
koperasi gabungan,63307
krisantemum,63307
kulinologi,63307
kunci sentral,63307
maligai,63307
megakota,63307
melanjurkan,63307
memasyhurkan,63307
membiayakan,63307
mencium-cium,63307
mengerdil,63307
menmud,63307
menyaput,63307
menyengir,63307
menyirnakan,63307
meroplankton,63307
musim tumbuh,63307
nalih,63307
napsi,63307
negeri seribu satu malam,63307
nusaindah,63307
nyelap,63307
obligasi bunga,63307
osean,63307
osikel,63307
panggau,63307
paras air,63307
pelumuran,63307
penato,63307
pengadilan militer utama,63307
pengupah,63307
penyegeraan,63307
perdeo,63307
peremajaan wajah,63307
polihedron,63307
posisi tembak,63307
pramu-,63307
proprioseptor,63307
